,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price per Liter mean,Zip Code,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
0,2106,CEDAR FALLS,146038.7,277.640114068,7,17.8449972841,50613,9719.85,18.4788022814,92.6657794677,39287.29,30478.75,2015-01-08,2016-03-31
1,2113,GOWRIE,9310.22,63.334829932,94,18.5077000324,50543,659.85,4.4887755102,21.1499319728,2833.25,2065.9,2015-01-07,2016-03-23
2,2130,WATERLOO,111583.91,285.38084399,7,16.8175889051,50703,6879.37,17.5942966752,95.2156521739,24272.57,27856.11,2015-01-08,2016-03-31
3,2152,ROCKWELL,7721.08,54.7594326241,17,13.020765122,50469,633.37,4.4919858156,18.3512765957,2003.46,904.66,2015-01-08,2016-02-25
4,2178,WAUKON,24324.18,102.633670886,3,16.0538441186,52172,1917.12,8.08911392405,34.4544303797,5856.41,5588.5,2015-01-07,2016-03-30
5,2190,DES MOINES,121689.06,92.5392091255,77,23.3062274825,50314,6322.17,4.8077338403,30.8880076046,29452.92,31803.06,2015-01-05,2016-03-31
6,2191,KEOKUK,125093.49,209.88840604,56,19.0640531492,52632,8053.32,13.5122818792,70.0409228188,29085.57,47338.2,2015-01-05,2016-03-28
7,2200,SAC CITY,22811.55,56.6043424318,81,16.7069689267,50583,1817.24,4.50928039702,18.9912406948,4900.43,4174.87,2015-01-07,2016-03-30
8,2205,CLARINDA,24623.01,85.7944599303,73,19.0937125916,51632,1555.41,5.41954703833,28.6573867596,6407.74,3086.38,2015-01-06,2015-12-28
9,2228,WINTERSET,17462.07,72.758625,61,17.8901010338,50273,1367.65,5.69854166667,24.3514166667,5193.97,6522.65,2015-01-06,2016-03-29
10,2233,SPIRIT LAKE,29553.34,122.627966805,30,19.9450824936,51360,2480.69,10.2933195021,40.9404979253,5374.55,409.32,2015-01-06,2016-03-29
11,2238,ALTOONA,11762.56,192.828852459,77,22.5507494145,50009,705.75,11.5696721311,64.3057377049,858.61,13998.44,2015-01-13,2016-01-21
12,2248,DES MOINES,67682.06,147.134913043,77,28.8186198545,50312,2815.35,6.12032608696,49.0967608696,12663.68,12238.81,2015-01-08,2016-03-31
13,2285,IOWA CITY,76927.11,251.395784314,52,24.7769825708,52240,3860.35,12.6155228758,84.0555882353,10019.12,12448.07,2015-01-07,2016-03-30
14,2290,STORM LAKE,56289.66,72.0738284251,11,18.9226869926,50588,3620.45,4.63565941101,24.0812291933,12085.15,2196.57,2015-01-07,2016-03-30
15,2327,CORNING,10245.14,54.2070899471,2,17.3241036785,50841,822.28,4.35068783069,18.0829100529,2253.6,2549.94,2015-01-06,2016-03-29
16,2353,CRESCO,53349.19,147.373453039,45,17.2913785846,52136,4486.65,12.3940607735,49.6398066298,17382.6,22925.67,2015-01-06,2016-02-23
17,2413,DUBUQUE,90065.02,187.245363825,31,15.8801720127,52001,6261.29,13.0172349272,62.5838253638,22459.16,1423.37,2015-01-06,2015-06-09
18,2445,OAKLAND,7189.48,42.0437426901,78,15.9500974659,51560,571.79,3.34380116959,14.0303508772,1215.08,6738.18,2015-01-07,2016-03-29
19,2448,INDIANOLA,17740.7,43.1647201946,91,17.0354280013,50125,1245.53,3.030486618,14.41486618,5655.92,1803.9,2015-01-06,2016-03-29
20,2459,GUTHRIE CENTER,7352.33,68.0771296296,39,13.5748801081,50115,607.24,5.62259259259,22.7692592593,1609.57,5269.8,2015-01-05,2016-03-28
21,2460,HAMPTON,33731.76,101.296576577,35,16.5959609714,50441,2782.46,8.35573573574,34.0257657658,6746.61,4790.07,2015-01-05,2016-03-28
22,2465,DUBUQUE,25831.8,66.0659846547,31,20.7763496894,52003,1713.2,4.38158567775,22.0711508951,5615.99,4462.62,2015-01-05,2015-12-26
23,2475,WEST BEND,10681.07,144.338783784,55,15.482020592,50597,1044.94,14.1208108108,48.1475675676,5672.76,780.34,2015-01-07,2016-03-29
24,2478,ALTOONA,19840.65,230.705232558,77,24.7557751938,50009,1038.0,12.0697674419,76.9234883721,4459.85,33750.09,2015-01-06,2016-03-29
25,2487,ANAMOSA,28900.96,70.6624938875,53,16.2241050456,52205,2547.85,6.22946210269,23.7251100244,7256.6,29515.64,2015-01-05,2016-03-28
26,2498,ARLINGTON,2259.67,38.9598275862,33,13.4860324302,50606,230.12,3.9675862069,13.0934482759,279.22,18874.21,2015-01-05,2015-11-02
27,2500,AMES,149121.63,126.481450382,85,18.9887612317,50010,10039.15,8.51497031383,42.2404410517,40234.9,14605.93,2015-01-05,2016-03-21
28,2501,AMES,144833.66,113.062966432,85,18.8403059366,50010,9959.4,7.77470725995,37.8069711163,31412.95,32726.43,2015-01-07,2016-03-30
29,2502,ANKENY,150094.01,195.18076723,77,20.3203633261,50021,10698.09,13.9116905072,65.4685435631,39420.06,6147.99,2015-01-07,2016-03-30
30,2505,BOONE,70810.55,117.625498339,8,16.5789047226,50036,5593.45,9.29144518272,39.5548504983,14559.28,23190.69,2015-01-07,2016-03-30
31,2506,BURLINGTON,143431.66,154.893801296,29,20.5936832642,52601,9022.58,9.74360691145,51.7555723542,31009.77,9749.85,2015-01-07,2016-03-30
32,2507,BURLINGTON,29679.78,88.596358209,29,14.1319100924,52601,2542.23,7.58874626866,29.5785671642,8344.01,112149.81,2015-01-05,2016-03-28
33,2508,CEDAR RAPIDS,115732.8,147.430318471,57,18.249818603,52405,7862.83,10.016343949,49.2495414013,25427.31,17970.36,2015-01-05,2016-03-28
34,2509,CEDAR RAPIDS,49768.76,133.071550802,57,15.7037122217,52404,3801.9,10.1655080214,44.5159893048,12372.23,5522.69,2015-01-06,2016-03-29
35,2512,IOWA CITY,419534.61,305.11608,52,19.7633901501,52240,25917.38,18.8490036364,101.871069091,82117.82,21884.76,2015-01-06,2016-03-29
36,2513,IOWA CITY,60268.48,86.5926436782,52,17.2368573089,52240,4156.64,5.97218390805,28.9675,12790.37,16015.39,2015-01-05,2016-03-30
37,2514,MARION,13817.52,70.8590769231,57,13.44178852,50129,1163.28,5.96553846154,23.7091282051,3122.25,6279.24,2015-01-07,2016-03-30
38,2515,MASON CITY,120977.04,93.9992540793,17,17.7549038924,50401,8866.56,6.88932400932,31.4624397824,23580.17,25706.4,2015-01-05,2016-03-28
39,2517,NEWTON,76238.42,86.7331285552,50,17.6036811643,50208,5890.95,6.70187713311,29.0156427759,17341.08,17305.66,2015-01-08,2016-03-31
40,2518,RED OAK,38178.25,98.6518087855,69,19.1254385028,51566,3110.36,8.03710594315,32.9326098191,10133.4,11791.07,2015-01-05,2016-03-28
41,2521,WEST DES MOINES,107379.85,136.615585242,77,19.0612378883,50265,7775.4,9.89236641221,45.6446946565,25152.34,25920.76,2015-01-06,2016-03-29
42,2522,SPIRIT LAKE,112353.87,172.321886503,30,17.7468267967,51360,7637.09,11.7133282209,57.5370552147,17085.59,10451.43,2015-01-05,2016-03-28
43,2523,CENTERVILLE,35476.85,88.692125,4,17.5153426192,52544,3183.06,7.95765,29.617875,6249.85,16112.16,2015-01-06,2016-03-29
44,2524,DUBUQUE,103507.58,149.361587302,31,18.8472409811,52001,6728.19,9.70878787879,49.8998701299,20151.17,6963.62,2015-01-07,2016-03-30
45,2527,DES MOINES,56331.05,118.342542017,77,16.6190611244,50315,4392.49,9.22792016807,39.6182142857,11848.69,10845.15,2015-01-07,2016-03-29
46,2528,DES MOINES,121199.45,187.906124031,77,17.7353458841,50315,7700.05,11.9380620155,62.7890542636,20559.95,11392.45,2015-01-05,2016-03-28
47,2529,CEDAR RAPIDS,35599.6,76.5582795699,57,14.5573492449,52405,3709.64,7.97772043011,25.5804731183,5251.27,13359.72,2015-01-05,2016-03-28
48,2532,DES MOINES,53207.99,128.832905569,77,14.3113974403,50317,4254.25,10.3008474576,43.1306779661,11724.24,16258.06,2015-01-06,2016-03-29
49,2535,WEST DES MOINES,70392.17,142.783306288,77,18.7117598128,50265,4868.03,9.87430020284,48.123326572,22751.92,13941.81,2015-01-05,2016-03-28
50,2536,PLEASANT HILL,68196.39,119.016387435,77,21.2545994573,50317,4677.18,8.16261780105,39.7873298429,16637.34,12434.87,2015-01-05,2016-03-28
51,2538,WATERLOO,55128.11,82.280761194,7,20.2126746905,50702,3832.0,5.71940298507,27.503358209,10779.48,30131.57,2015-01-07,2016-03-30
52,2539,IOWA FALLS,65453.71,159.254768856,42,17.742636,50126,4701.26,11.4385888078,53.2201703163,14048.75,7880.18,2015-01-05,2016-03-28
53,2543,OTTUWMA,61929.58,83.5756815115,90,18.1839087859,52501,4136.87,5.58282051282,27.9011605938,11959.37,29212.12,2015-01-05,2016-03-28
54,2544,MARSHALLTOWN,121010.83,138.933214696,64,17.4576870859,50158,8021.91,9.21,46.4395177956,31584.86,16286.12,2015-01-07,2016-03-30
55,2545,IOWA CITY,50195.78,72.0169010043,52,20.5779659694,52245,3097.6,4.44418938307,24.0594691535,8626.51,3763.08,2015-01-06,2016-03-29
56,2548,ALTOONA,97735.72,132.973768707,77,19.0269715616,50009,6623.22,9.01118367347,44.4683537415,15289.96,9745.29,2015-01-07,2016-03-30
57,2549,INDIANOLA,74931.34,146.064990253,91,16.5749234197,50125,5827.03,11.3587329435,49.0776998051,26690.73,20284.02,2015-01-07,2016-03-30
58,2550,OSCEOLA,19825.77,56.4836752137,20,15.8092053317,50213,1498.05,4.26794871795,18.8972079772,4156.78,6997.28,2015-01-05,2016-03-28
59,2551,CHARITON,32477.18,89.223021978,59,17.0544082452,50049,2362.04,6.48912087912,29.8475,7919.5,4865.08,2015-01-08,2016-03-31
60,2552,CEDAR RAPIDS,101064.0,102.498985801,57,18.7670464817,52404,7930.56,8.0431643002,34.2851622718,23784.11,17551.62,2015-01-07,2016-03-30
61,2553,CRESTON,26164.9,96.5494464945,88,16.6688938213,50801,1885.08,6.95601476015,32.3121771218,6809.61,7132.69,2015-01-06,2016-03-29
62,2554,DAVENPORT,22609.38,116.543195876,82,11.2060677467,52802,2278.8,11.7463917526,38.9981443299,3970.74,20269.84,2015-01-06,2016-03-29
63,2555,KEOKUK,84398.07,155.143511029,56,17.7968636204,52632,5942.96,10.9245588235,51.8074816176,14838.66,2031.14,2015-01-05,2016-03-28
64,2556,ESTHERVILLE,40672.86,77.4721142857,32,17.9416008951,51334,3221.51,6.13620952381,26.0683619048,8146.62,18427.93,2015-01-05,2016-03-28
65,2558,MOUNT PLEASANT,77222.04,185.184748201,44,17.5693575503,52641,6202.32,14.8736690647,62.5472901679,29003.27,25529.8,2015-01-06,2016-03-29
66,2559,ALBIA,12022.75,89.0574074074,68,15.7226737213,52531,879.0,6.51111111111,29.9108888889,2683.86,14998.9,2015-01-05,2016-03-28
67,2560,MARION,116129.54,132.567968037,57,17.7033105023,52302,8342.02,9.52285388128,44.2666666667,23703.59,10709.43,2015-01-07,2016-03-30
68,2561,DES MOINES,157134.87,154.356453831,77,20.1172369024,50321,10648.53,10.4602455796,51.9102259332,30898.92,16250.33,2015-01-05,2016-03-28
69,2562,FORT DODGE,54966.77,212.226911197,94,13.3486927744,50501,5348.2,20.6494208494,71.79,7341.93,6581.91,2015-01-08,2016-03-31
70,2564,WATERLOO,48879.54,146.785405405,7,15.6511194653,50701,3981.03,11.955045045,49.1307807808,7412.45,9017.64,2015-01-06,2016-03-29
71,2565,SPENCER,71542.43,69.1899709865,21,17.9392659354,51301,5189.44,5.01880077369,23.1063539652,17936.08,7560.49,2015-01-08,2016-03-31
72,2566,KNOXVILLE,30363.02,93.4246769231,63,17.569227831,50138,2175.55,6.694,31.1883076923,4163.07,12685.78,2015-01-06,2016-03-29
73,2567,DAVENPORT,46398.91,62.6166126856,82,15.1790999563,52806,4066.4,5.48771929825,20.9667071525,6703.81,23275.92,2015-01-07,2016-03-30
74,2568,CEDAR RAPIDS,25844.42,85.8618604651,57,14.6187970757,52402,2456.08,8.15973421927,28.6747840532,7318.16,20714.1,2015-01-08,2016-03-31
75,2569,CEDAR RAPIDS,48675.15,69.4367332382,57,16.7129001254,52402,3607.84,5.14670470756,23.20467903,10685.78,23330.04,2015-01-07,2016-03-30
76,2571,WATERLOO,80618.12,161.23624,7,16.225965934,50703,5823.65,11.6473,53.95158,14679.96,3532.05,2015-01-05,2016-03-28
77,2572,CEDAR FALLS,98831.43,75.9657417371,7,18.8003316365,50613,6080.74,4.67389700231,25.3861414297,22911.98,9549.58,2015-01-08,2016-03-31
78,2573,MUSCATINE,122362.25,140.970334101,70,20.7518799212,52761,8191.67,9.4374078341,47.0564861751,25145.27,13808.11,2015-01-07,2016-03-30
79,2575,WATERLOO,23572.2,94.2888,7,15.8950704762,50702,1881.0,7.524,31.54436,6285.61,6101.8,2015-01-05,2016-03-28
80,2576,STORM LAKE,51268.32,68.7242895442,11,18.7873311378,50588,3346.65,4.48612600536,22.9634316354,16259.69,13852.41,2015-01-06,2016-03-29
81,2578,CHARLES CITY,66903.18,171.107877238,34,15.87161308,50616,5148.65,13.1679028133,57.3145524297,10327.73,8397.24,2015-01-07,2016-03-30
82,2579,GRINNELL,30280.1,102.993537415,79,17.3761516035,50112,1977.6,6.72653061224,34.4070748299,6348.57,15130.15,2015-01-06,2016-03-29
83,2582,MASON CITY,68202.92,106.901128527,17,17.223782235,50401,5502.68,8.62489028213,35.7379467085,11165.02,14472.58,2015-01-08,2016-03-31
84,2584,FORT MADISON,45631.0,92.7459349593,56,19.5061885405,52627,3239.7,6.58475609756,30.979898374,9003.97,15499.73,2015-01-08,2016-03-31
85,2585,ALGONA,70885.9,135.53709369,55,16.8408607015,50511,5428.48,10.3795028681,45.4180879541,9330.01,24845.74,2015-01-05,2016-03-28
86,2587,JOHNSTON,80916.32,67.2062458472,77,18.50118974,50131,5387.34,4.47453488372,22.5151162791,10162.14,12428.5,2015-01-07,2016-03-30
87,2588,CEDAR RAPIDS,92001.25,133.722747093,57,19.2110357733,52403,5842.38,8.49183139535,44.7430232558,21154.77,3701.45,2015-01-08,2016-03-31
88,2590,CEDAR RAPIDS,121474.94,110.532247498,57,20.964206524,52402,7987.13,7.26763421292,36.8876524113,22397.57,21228.83,2015-01-05,2016-03-28
89,2591,ATLANTIC,49416.0,99.0300601202,15,17.7114318962,50022,3497.37,7.00875751503,33.0615230461,9210.44,19889.19,2015-01-05,2016-03-28
90,2592,MARSHALLTOWN,15110.9,66.275877193,64,15.1098215385,50158,1378.42,6.04570175439,22.1363596491,3235.38,29106.04,2015-01-05,2016-03-28
91,2593,CARROLL,191192.4,213.622793296,14,18.3682348055,51401,13403.82,14.9763351955,71.676301676,34944.39,2842.62,2015-01-06,2016-03-29
92,2594,SIOUX CITY,73476.67,101.768240997,97,18.7802414797,51106,4828.17,6.68721606648,34.0273130194,13641.55,3825.26,2015-01-08,2016-03-31
93,2595,DENISON,76574.14,145.026780303,24,17.9217384084,51442,6750.82,12.7856439394,49.1724431818,10176.63,5323.43,2015-01-07,2016-03-30
94,2596,OTTUMWA,30207.68,78.4615064935,90,14.8328857656,52501,2737.63,7.11072727273,26.7224675325,5262.24,14308.5,2015-01-08,2016-03-31
95,2597,CHEROKEE,18618.54,132.046382979,18,13.9225329281,51012,1590.95,11.2833333333,44.2536170213,4452.34,8628.68,2015-01-07,2016-03-23
96,2600,OSKALOOSA,20355.99,75.9551865672,62,15.0004832978,52577,1712.25,6.38899253731,25.4817164179,3505.1,24922.24,2015-01-06,2016-03-29
97,2601,FAIRFIELD,55709.07,131.389316038,51,20.7833712615,52556,3457.66,8.15485849057,43.8772641509,17207.46,14793.59,2015-01-05,2015-01-14
98,2602,WEBSTER CITY,50235.06,108.265215517,40,17.4205195832,50595,3943.12,8.49810344828,36.5069827586,11573.41,20510.67,2015-01-07,2016-03-30
99,2603,BETTENDORF,132877.27,115.948752182,82,21.688430232,52722,8458.7,7.38106457243,38.7380453752,22810.43,9454.32,2015-01-05,2016-03-28
100,2604,LEMARS,53845.76,91.1095769882,75,18.2960139864,51031,3794.87,6.4210998308,30.4400507614,9936.32,11693.51,2015-01-06,2016-03-29
101,2605,CEDAR RAPIDS,95407.77,133.999676966,57,18.5501448341,52402,8283.86,11.6346348315,44.7853792135,17219.72,1458.07,2015-01-07,2016-03-30
102,2606,HUMBOLDT,38012.27,105.297146814,46,17.1187125709,50548,2697.27,7.47166204986,35.2965096953,7821.86,9593.03,2015-01-06,2016-03-22
103,2607,SHENANDOAH,46895.72,130.628746518,73,16.7137156855,51601,3355.13,9.34576601671,43.869275766,12269.18,4203.26,2015-01-05,2016-03-28
104,2609,AMES,6466.98,53.4461157025,85,17.2088419913,50010,471.9,3.9,17.8917355372,867.07,26817.84,2015-01-06,2016-03-29
105,2611,OTTUMWA,36242.75,101.520308123,90,19.0934104608,52501,2620.59,7.34058823529,33.9280672269,8306.95,36360.48,2015-01-06,2016-03-29
106,2612,PERRY,22949.94,70.8331481481,25,14.8370265556,50220,1754.1,5.41388888889,23.6568209877,4226.93,35692.35,2015-01-07,2016-03-30
107,2613,COUNCIL BLUFFS,87587.02,106.813439024,78,18.1415650407,51501,6059.8,7.39,35.7814878049,19945.52,7701.0,2015-01-07,2016-03-30
108,2614,DAVENPORT,142675.29,138.385344326,82,19.2307544261,52807,9868.23,9.57151309408,46.2616488846,32260.12,28269.9,2015-01-08,2016-03-31
109,2616,CLINTON,154160.15,146.262001898,23,18.6486218408,52732,10585.88,10.0435294118,48.8353225806,29203.48,15445.8,2015-01-05,2016-03-28
110,2618,CEDAR RAPIDS,21287.84,75.7574377224,57,16.0894696647,52402,1711.99,6.0924911032,25.3382918149,3501.57,20153.84,2015-01-07,2016-03-30
111,2619,WEST DES MOINES,143958.96,140.998001959,77,22.1886352942,50266,8575.07,8.39869735553,47.1158570029,24829.75,12703.5,2015-01-08,2016-03-31
112,2620,WINDSOR HEIGHTS,97187.35,79.1427931596,77,19.3095549157,50311,6589.11,5.3657247557,26.4468241042,20689.13,15265.89,2015-01-05,2016-03-28
113,2621,SIOUX CITY,80768.93,130.694061489,97,18.5999571143,51105,5850.95,9.4675566343,43.656828479,18011.98,18462.7,2015-01-06,2016-03-28
114,2622,IOWA CITY,74371.39,139.533564728,52,19.2919886267,52240,5053.06,9.48041275797,46.6737898687,7507.2,39259.97,2015-01-06,2016-03-29
115,2623,SIOUX CITY,105500.98,102.328787585,97,19.7648389845,51104,7127.52,6.91321047527,34.1753831232,19804.07,18252.82,2015-01-07,2016-03-30
116,2624,DUBUQUE,92340.99,143.386630435,31,19.3532516149,52002,7576.48,11.7647204969,48.2764906832,17093.93,18304.19,2015-01-07,2016-03-30
117,2625,DAVENPORT,181481.92,186.90208033,82,18.6178727475,52804,12015.67,12.3745314109,62.39130793,39270.06,3230.97,2015-01-07,2016-03-30
118,2626,DES MOINES,89785.01,116.151371281,77,18.9056167764,50311,6020.27,7.78818887451,38.8332858991,16458.24,34530.81,2015-01-07,2016-03-29
119,2627,DES MOINES,84356.91,125.905835821,77,18.0539582975,50310,5552.31,8.28702985075,42.0481343284,18166.89,7638.75,2015-01-07,2016-03-30
120,2628,ELDORA,14489.19,89.9949689441,42,13.744859509,50627,1265.5,7.8602484472,30.0497515528,3707.63,217474.6,2015-01-05,2016-03-31
121,2629,COUNCIL BLUFFS,184362.74,168.367799087,78,19.1146289411,51503,11871.8,10.841826484,56.2246210046,47220.5,19492.36,2015-01-05,2016-03-31
122,2630,WEST DES MOINES,20852.8,129.520496894,77,17.2805578387,50266,1369.73,8.50763975155,43.4201242236,4664.84,11498.47,2015-01-05,2016-03-28
123,2633,DES MOINES,997924.42,501.217689603,77,20.9182251082,50320,61831.75,31.0556253139,167.184264189,206799.86,12461.28,2015-01-06,2016-03-29
124,2635,DAVENPORT,109793.2,154.856417489,82,20.0904162822,52807,6728.43,9.49002820874,51.7350211566,19905.65,5759.12,2015-01-05,2016-03-28
125,2636,DES MOINES,71847.1,181.891392405,77,17.2297691188,50317,5135.82,13.0020759494,60.7188860759,16854.32,12475.27,2015-01-05,2016-03-31
126,2637,DAVENPORT,82748.32,127.895394127,82,16.3293935379,52804,6473.2,10.0049459042,42.7550231839,19252.36,14575.4,2015-01-08,2016-03-31
127,2641,COUNCIL BLUFFS,26887.2,92.0794520548,78,17.9006266308,51501,2015.53,6.9025,30.7493493151,5310.34,27860.24,2015-01-05,2016-03-29
128,2642,PELLA,64223.84,112.083490401,63,17.6767285797,50219,4401.71,7.68186736475,37.479877836,14350.94,20013.29,2015-01-07,2016-02-24
129,2643,WATERLOO,74627.1,108.627510917,7,20.3976158908,50701,4867.97,7.08583697234,36.2923871907,16550.61,33941.42,2015-01-06,2016-03-29
130,2644,FORT DODGE,127279.07,199.496974922,94,18.2604415231,50501,8051.78,12.6203448276,66.6159561129,29025.13,13278.23,2015-01-07,2016-03-30
131,2647,CEDAR RAPIDS,113193.97,106.185712946,57,20.7140181835,52411,6584.19,6.17653846154,35.5469512195,25156.43,5401.75,2015-01-05,2016-03-28
132,2648,WEST DES MOINES,158428.1,133.920625528,77,22.4036842251,50265,9284.07,7.84790363483,44.6917582418,44321.35,20309.18,2015-01-06,2016-03-29
133,2649,DUBUQUE,63353.86,82.815503268,31,17.4859805478,52001,4773.9,6.24039215686,27.7855294118,12822.75,8864.69,2015-01-05,2016-03-28
134,2650,HARLAN,52433.13,127.574525547,83,17.489209825,51537,3510.55,8.54148418491,42.7090997567,12580.51,7527.86,2015-01-05,2016-03-28
135,2651,WAVERLY,75700.39,93.1124108241,9,18.8013903976,50677,5533.34,6.80607626076,31.1213161132,19073.52,2175.17,2015-01-07,2016-03-29
136,2652,MASON CITY,44868.03,107.855841346,17,17.3843744277,50401,3479.16,8.36336538462,36.1180528846,11343.72,2240.16,2015-01-05,2016-02-29
137,2653,WASHINGTON,40854.29,95.2314452214,92,19.2958416366,52353,2834.57,6.60738927739,31.8234731935,7597.11,1794.5,2015-01-06,2016-03-29
138,2655,CLARINDA,11721.06,93.0242857143,73,16.1641510025,51632,896.52,7.11523809524,31.1273015873,2535.87,939.8,2015-01-08,2016-03-31
139,2656,CORNING,11880.54,69.8855294118,22,16.8009022556,51632,777.06,4.57094117647,23.3647647059,3070.48,5201.91,2015-01-05,2016-03-28
140,2657,BEDFORD,6130.51,54.7366964286,87,16.582057991,50833,466.28,4.16321428571,18.2850892857,1459.28,6163.49,2015-01-06,2016-03-29
141,2658,MOUNT AYR,4328.83,98.3825,80,12.5383225108,50854,390.0,8.86363636364,32.8927272727,567.0,8040.57,2015-01-06,2016-03-22
142,2660,SIOUX CENTER,22505.22,80.954028777,84,17.4526070572,51250,1420.0,5.10791366906,27.0311151079,5289.26,29361.83,2015-01-06,2016-03-22
143,2661,SHELDON,55649.93,151.634686649,71,16.8873624627,51201,3802.09,10.3599182561,50.6234059946,9013.3,34855.47,2015-01-13,2016-03-22
144,2662,MUSCATINE,39124.65,78.8803427419,70,17.3194131877,52761,2741.94,5.52810483871,26.3601814516,8577.92,21428.59,2015-01-06,2016-03-29
145,2663,URBANDALE,171383.33,219.722217949,77,20.5362533578,50322,9979.92,12.7947692308,73.3832820513,29761.65,3384.43,2015-01-06,2016-03-29
146,2665,WAUKEE,126114.56,151.035401198,25,20.1727132406,50263,7466.59,8.9420239521,50.5167305389,21028.9,750.7,2015-01-05,2016-03-28
147,2666,ANKENY,117496.25,109.604710821,77,23.718615757,50023,6794.93,6.33855410448,36.6473320896,25475.53,1664.79,2015-01-07,2016-03-31
148,2667,SIOUX CITY,8456.63,70.4719166667,97,16.4010238095,51104,694.2,5.785,23.5991666667,1802.63,54295.61,2015-01-05,2016-03-28
149,2668,LEON,3689.69,83.8565909091,27,15.4883549784,50144,257.0,5.84090909091,28.0072727273,332.43,6508.03,2015-01-05,2016-03-29
150,2669,CORYDON,8603.63,78.9323853211,93,14.7641896024,50060,691.75,6.34633027523,26.4124770642,1891.97,8024.42,2015-01-07,2016-03-30
151,2670,CORALVILLE,227060.96,189.691695906,52,19.2374941322,52241,13858.7,11.57786132,63.3403091061,40125.22,2625.54,2015-01-22,2016-03-31
152,2671,JEFFERSON,37455.21,191.098010204,37,17.1772060253,50129,3122.0,15.9285714286,65.0056632653,8516.84,546.23,2015-01-07,2016-03-23
153,2806,CLINTON,41929.39,108.344677003,23,15.9807603107,52732,3154.41,8.15093023256,36.2174418605,10736.99,1270.86,2015-01-16,2016-03-30
154,2835,CEDAR FALLS,11751.32,102.185391304,7,14.4609606625,50613,991.5,8.62173913043,34.2736521739,1331.33,750.78,2015-02-05,2016-03-31
155,2836,WATERLOO,2330.58,52.9677272727,7,13.9749594156,50703,206.37,4.69022727273,17.6615909091,497.41,1154.31,2015-03-03,2016-03-29
156,2837,WATERLOO,7695.68,108.389859155,7,14.9314553991,50702,629.25,8.86267605634,36.2576056338,2017.38,1189.74,2015-01-08,2016-03-31
157,2838,DAVENPORT,5448.62,102.804150943,82,14.3341239892,52806,506.75,9.56132075472,34.359245283,1532.06,1791.72,2015-01-14,2016-03-30
158,2839,DAVENPORT,2662.88,106.5152,82,11.2200952381,52804,295.5,11.82,35.5576,1154.21,1803.03,2015-01-15,2016-03-31
159,2840,BETTENDORF,8174.06,82.5662626263,82,15.89999038,52722,697.0,7.0404040404,27.6517171717,2287.01,2098.62,2015-01-05,2016-03-21
160,2841,CEDAR RAPIDS,12938.88,120.92411215,57,13.9207654651,52403,1136.0,10.6168224299,40.7169158879,3906.09,536.88,2015-01-08,2016-03-31
161,2843,CEDAR RAPIDS,9089.97,50.2208287293,57,16.9433833202,52402,714.5,3.94751381215,16.7710497238,1372.2,1684.0,2015-01-05,2016-03-28
162,2844,IOWA CITY,8288.71,96.3803488372,52,13.9375692137,52240,759.5,8.83139534884,32.2389534884,2179.13,882.08,2015-01-07,2016-03-30
163,2845,COUNCIL BLUFFS,3670.56,146.8224,78,15.1336380952,51503,279.0,11.16,49.0512,1007.46,1250.1,2015-01-05,2016-03-07
164,2846,CEDAR RAPIDS,7393.12,58.6755555556,57,14.1605847106,52404,705.87,5.60214285714,19.5911111111,2129.52,495.84,2015-01-06,2016-03-15
165,2847,MARION,3106.47,72.2434883721,57,12.6752159468,52302,312.0,7.25581395349,24.1472093023,1023.87,683.55,2015-01-07,2016-03-30
166,2848,ANKENY,5441.14,93.8127586207,77,12.7701477833,50023,514.0,8.86206896552,31.3137931034,1234.98,765.61,2015-01-13,2016-02-09
167,2849,DES MOINES,2413.8,73.1454545455,77,17.3638852814,50320,169.14,5.12545454545,24.3915151515,763.98,2673.52,2015-01-07,2016-03-30
168,2850,DES MOINES,4111.51,79.0675,77,16.0868223443,50313,307.25,5.90865384615,26.5055769231,1139.62,2044.7,2015-01-12,2016-03-14
169,2851,FORT DODGE,3928.72,106.181621622,94,14.7045559846,50501,341.5,9.22972972973,35.7408108108,964.47,1852.32,2015-01-06,2016-03-01
170,2852,DES MOINES,6190.65,108.607894737,77,14.0750543024,50310,477.5,8.37719298246,36.269122807,617.84,1538.62,2015-01-29,2016-03-03
171,3013,BLOOMFIELD,11152.82,65.6048235294,26,14.5013361345,52537,902.75,5.31029411765,21.9444705882,2160.07,1713.0,2015-01-07,2016-03-30
172,3041,COLFAX,8266.29,71.2611206897,50,12.7514829639,50054,783.98,6.75844827586,23.8425862069,1961.68,1402.46,2015-01-06,2016-02-16
173,3045,BRITT,9200.93,87.6279047619,41,12.8258185941,50423,942.5,8.97619047619,29.4896190476,2899.9,1565.13,2015-01-07,2016-03-30
174,3054,GRINNELL,12569.81,67.5796236559,79,21.9257104455,50112,733.39,3.94295698925,22.5506989247,3349.31,4900.64,2015-10-28,2016-02-24
175,3056,CLARION,7059.64,75.9101075269,99,14.5074756784,50525,588.25,6.3252688172,25.3633333333,2195.54,54885.48,2015-11-12,2016-03-22
